,JOB MIX,MESIN,TANGGAL,YEARS,MONTH,DAYS,NAMA_PRODUCT,WO QTY,REJECT,ACTUAL QTY,PERSENTASE REJECT
0,JOBMIX 1,MP 1,2024-01-02,2024,1,Selasa,PAVING 6 K300 ABU-ABU,4152,0,4152,0.0%
1,JOBMIX 1,MP 2,2024-01-02,2024,1,Selasa,PAVING 6 K300 ABU-ABU,6000,0,6000,0.0%
2,JOBMIX 1,MP 3,2024-01-02,2024,1,Selasa,PAVING 6 K300 ABU-ABU,5640,0,5640,0.0%
3,JOBMIX 1,MP 6,2024-01-02,2024,1,Selasa,KANSTIN 421 K300 ABU-ABU,906,0,906,0.0%
4,JOBMIX 1,MP 5,2024-01-02,2024,1,Selasa,PAVING SEGI ENAM 6 K300 ABU-ABU,3024,0,3024,0.0%
5,JOBMIX 1,MP 7,2024-01-02,2024,1,Selasa,PAVING 6 K300 ABU-ABU,6024,0,6024,0.0%
6,JOBMIX 1,MP 1,2024-01-03,2024,1,Rabu,PAVING 6 K300 ABU-ABU,7212,0,7212,0.0%
7,JOBMIX 1,MP 2,2024-01-03,2024,1,Rabu,PAVING 6 K300 ABU-ABU,6024,0,6024,0.0%
8,JOBMIX 1,MP 3,2024-01-03,2024,1,Rabu,PAVING 6 K300 ABU-ABU,6348,0,6348,0.0%
9,JOBMIX 1,MP 6,2024-01-03,2024,1,Rabu,KANSTIN 421 K300 ABU-ABU,1086,0,1086,0.0%
10,JOBMIX 1,MP 5,2024-01-03,2024,1,Rabu,PAVING SEGI ENAM 6 K300 ABU-ABU,3612,0,3612,0.0%
11,JOBMIX 1,MP 7,2024-01-03,2024,1,Rabu,PAVING 6 K300 ABU-ABU,7224,0,7224,0.0%
12,JOBMIX 1,MP 1,2024-01-04,2024,1,Kamis,PAVING 6 K300 ABU-ABU,7224,0,7224,0.0%
13,JOBMIX 1,MP 2,2024-01-04,2024,1,Kamis,PAVING 6 K300 ABU-ABU,7224,0,7224,0.0%
14,JOBMIX 1,MP 3,2024-01-04,2024,1,Kamis,PAVING 6 K300 ABU-ABU,7212,0,7212,0.0%
15,JOBMIX 1,MP 6,2024-01-04,2024,1,Kamis,KANSTIN 421 K300 ABU-ABU,1080,0,1080,0.0%
16,JOBMIX 1,MP 5,2024-01-04,2024,1,Kamis,PAVING SEGI ENAM 6 K300 ABU-ABU,3624,0,3624,0.0%
17,JOBMIX 1,MP 7,2024-01-04,2024,1,Kamis,PAVING 6 K300 ABU-ABU,7200,0,7200,0.0%
18,JOBMIX 1,MP 1,2024-01-05,2024,1,Jumat,PAVING 6 K300 ABU-ABU,7212,0,7212,0.0%
19,JOBMIX 1,MP 3,2024-01-05,2024,1,Jumat,PAVING 6 K300 ABU-ABU,7212,0,7212,0.0%
20,JOBMIX 1,MP 6,2024-01-05,2024,1,Jumat,KANSTIN 421 K300 ABU-ABU,1092,0,1092,0.0%
21,JOBMIX 1,MP 5,2024-01-05,2024,1,Jumat,PAVING SEGI ENAM 6 K300 ABU-ABU,3654,0,3654,0.0%
22,JOBMIX 1,MP 7,2024-01-05,2024,1,Jumat,PAVING 6 K300 ABU-ABU,7200,0,7200,0.0%
23,JOBMIX 1,MP 1,2024-01-06,2024,1,Sabtu,PAVING 6 K300 ABU-ABU,4812,0,4812,0.0%
24,JOBMIX 1,MP 2,2024-01-06,2024,1,Sabtu,PAVING 6 K300 ABU-ABU,4824,0,4824,0.0%
25,JOBMIX 1,MP 3,2024-01-06,2024,1,Sabtu,PAVING 6 K300 ABU-ABU,4824,0,4824,0.0%
26,JOBMIX 1,MP 6,2024-01-06,2024,1,Sabtu,KANSTIN 421 K300 ABU-ABU,720,0,720,0.0%
27,JOBMIX 1,MP 5,2024-01-06,2024,1,Sabtu,PAVING SEGI ENAM 6 K300 ABU-ABU,2418,0,2418,0.0%
28,JOBMIX 1,MP 7,2024-01-06,2024,1,Sabtu,PAVING 6 K300 ABU-ABU,4812,0,4812,0.0%
29,JOBMIX 1,MP 1,2024-01-08,2024,1,Senin,PAVING 6 K300 ABU-ABU,7212,0,7212,0.0%
30,JOBMIX 1,MP 2,2024-01-08,2024,1,Senin,PAVING 6 K300 ABU-ABU,7320,0,7320,0.0%
31,JOBMIX 1,MP 3,2024-01-08,2024,1,Senin,PAVING 6 K300 ABU-ABU,7260,0,7260,0.0%
32,JOBMIX 1,MP 6,2024-01-08,2024,1,Senin,KANSTIN 421 K300 ABU-ABU,1086,0,1086,0.0%
33,JOBMIX 1,MP 5,2024-01-08,2024,1,Senin,PAVING SEGI ENAM 6 K300 ABU-ABU,3600,0,3600,0.0%
34,JOBMIX 1,MP 4,2024-01-08,2024,1,Senin,PAVING 8 K300 ABU-ABU,5808,0,5808,0.0%
35,JOBMIX 1,MP 1,2024-01-09,2024,1,Selasa,PAVING 6 K300 ABU-ABU,7212,0,7212,0.0%
36,JOBMIX 1,MP 2,2024-01-09,2024,1,Selasa,PAVING 6 K300 ABU-ABU,7224,0,7224,0.0%
37,JOBMIX 1,MP 3,2024-01-09,2024,1,Selasa,PAVING 6 K300 ABU-ABU,7212,0,7212,0.0%
38,JOBMIX 1,MP 5,2024-01-09,2024,1,Selasa,PAVING SEGI ENAM 6 K300 ABU-ABU,3606,0,3606,0.0%
39,JOBMIX 1,MP 4,2024-01-09,2024,1,Selasa,PAVING 8 K300 ABU-ABU,5784,0,5784,0.0%
40,JOBMIX 1,MP 7,2024-01-09,2024,1,Selasa,PAVING 6 K300 ABU-ABU,3000,0,3000,0.0%
41,JOBMIX 1,MP 1,2024-01-10,2024,1,Rabu,PAVING 6 K300 ABU-ABU,7236,0,7236,0.0%
42,JOBMIX 1,MP 2,2024-01-10,2024,1,Rabu,PAVING 6 K300 ABU-ABU,7224,0,7224,0.0%
43,JOBMIX 1,MP 3,2024-01-10,2024,1,Rabu,PAVING 6 K300 ABU-ABU,7224,0,7224,0.0%
44,JOBMIX 1,MP 5,2024-01-10,2024,1,Rabu,PAVING SEGI ENAM 6 K300 ABU-ABU,3612,0,3612,0.0%
45,JOBMIX 1,MP 7,2024-01-10,2024,1,Rabu,PAVING 8 K300 ABU-ABU,5772,0,5772,0.0%
46,JOBMIX 1,MP 1,2024-01-11,2024,1,Kamis,PAVING 6 K300 ABU-ABU,7224,0,7224,0.0%
47,JOBMIX 1,MP 2,2024-01-11,2024,1,Kamis,PAVING 6 K300 ABU-ABU,7236,0,7236,0.0%
48,JOBMIX 1,MP 3,2024-01-11,2024,1,Kamis,PAVING 6 K300 ABU-ABU,7224,0,7224,0.0%
49,JOBMIX 1,MP 5,2024-01-11,2024,1,Kamis,PAVING SEGI ENAM 6 K300 ABU-ABU,3618,0,3618,0.0%
50,JOBMIX 1,MP 4,2024-01-11,2024,1,Kamis,PAVING 8 K300 ABU-ABU,5796,0,5796,0.0%
51,JOBMIX 1,MP 1,2024-01-12,2024,1,Jumat,PAVING 6 K300 ABU-ABU,7224,0,7224,0.0%
52,JOBMIX 1,MP 2,2024-01-12,2024,1,Jumat,PAVING 6 K300 ABU-ABU,7224,0,7224,0.0%
53,JOBMIX 1,MP 3,2024-01-12,2024,1,Jumat,PAVING 6 K300 ABU-ABU,7224,0,7224,0.0%
54,JOBMIX 1,MP 6,2024-01-12,2024,1,Jumat,KANSTIN 421 K300 ABU-ABU,1068,0,1068,0.0%
55,JOBMIX 1,MP 5,2024-01-12,2024,1,Jumat,PAVING SEGI ENAM 6 K300 ABU-ABU,3636,0,3636,0.0%
56,JOBMIX 1,MP 4,2024-01-12,2024,1,Jumat,PAVING 8 K300 ABU-ABU,5412,0,5412,0.0%
57,JOBMIX 1,MP 2,2024-01-13,2024,1,Sabtu,PAVING 6 K300 ABU-ABU,4872,0,4872,0.0%
58,JOBMIX 1,MP 3,2024-01-13,2024,1,Sabtu,PAVING 6 K300 ABU-ABU,4860,0,4860,0.0%
59,JOBMIX 1,MP 2,2024-01-13,2024,1,Sabtu,KANSTIN 421 K300 ABU-ABU,420,0,420,0.0%
60,JOBMIX 1,MP 5,2024-01-13,2024,1,Sabtu,PAVING SEGI ENAM 6 K300 ABU-ABU,2424,0,2424,0.0%
61,JOBMIX 1,MP 4,2024-01-13,2024,1,Sabtu,PAVING 8 K300 ABU-ABU,3864,0,3864,0.0%
62,JOBMIX 1,MP 7,2024-01-13,2024,1,Sabtu,PAVING 6 K300 ABU-ABU,4452,0,4452,0.0%
63,JOBMIX 1,MP 1,2024-01-15,2024,1,Senin,PAVING 10 K400 ABU-ABU,3312,0,3312,0.0%
64,JOBMIX 1,MP 2,2024-01-15,2024,1,Senin,PAVING 6 K300 ABU-ABU,7260,0,7260,0.0%
65,JOBMIX 1,MP 3,2024-01-15,2024,1,Senin,PAVING 6 K300 ABU-ABU,7080,0,7080,0.0%
66,JOBMIX 1,MP 5,2024-01-15,2024,1,Senin,PAVING SEGI ENAM 6 K300 ABU-ABU,702,0,702,0.0%
67,JOBMIX 1,MP 7,2024-01-15,2024,1,Senin,PAVING 8 K300 ABU-ABU,4848,0,4848,0.0%
68,JOBMIX 1,MP 7,2024-01-15,2024,1,Senin,PAVING 6 K300 ABU-ABU,4956,0,4956,0.0%
69,JOBMIX 1,MP 1,2024-01-16,2024,1,Selasa,PAVING 10 K400 ABU-ABU,3540,0,3540,0.0%
70,JOBMIX 1,MP 2,2024-01-16,2024,1,Selasa,PAVING 6 K300 ABU-ABU,7248,0,7248,0.0%
71,JOBMIX 1,MP 3,2024-01-16,2024,1,Selasa,PAVING 6 K300 ABU-ABU,6600,0,6600,0.0%
72,JOBMIX 1,MP 5,2024-01-16,2024,1,Selasa,PAVING SEGI ENAM 6 K300 ABU-ABU,3636,0,3636,0.0%
73,JOBMIX 1,MP 4,2024-01-16,2024,1,Selasa,PAVING 8 K300 ABU-ABU,5268,0,5268,0.0%
74,JOBMIX 1,MP 7,2024-01-16,2024,1,Selasa,PAVING 6 K300 ABU-ABU,6276,0,6276,0.0%
75,JOBMIX 1,MP 1,2024-01-17,2024,1,Rabu,PAVING 10 K400 ABU-ABU,4080,0,4080,0.0%
76,JOBMIX 1,MP 2,2024-01-17,2024,1,Rabu,PAVING 6 K300 ABU-ABU,7224,0,7224,0.0%
77,JOBMIX 1,MP 3,2024-01-17,2024,1,Rabu,PAVING 6 K300 ABU-ABU,7224,0,7224,0.0%
78,JOBMIX 1,MP 5,2024-01-17,2024,1,Rabu,PAVING SEGI ENAM 6 K300 ABU-ABU,3612,0,3612,0.0%
79,JOBMIX 1,MP 4,2024-01-17,2024,1,Rabu,PAVING 8 K300 ABU-ABU,4512,0,4512,0.0%
80,JOBMIX 1,MP 7,2024-01-17,2024,1,Rabu,PAVING 6 K300 ABU-ABU,7320,0,7320,0.0%
81,JOBMIX 1,MP 1,2024-01-18,2024,1,Kamis,PAVING 10 K400 ABU-ABU,3924,0,3924,0.0%
82,JOBMIX 1,MP 2,2024-01-18,2024,1,Kamis,PAVING 6 K300 ABU-ABU,7224,0,7224,0.0%
83,JOBMIX 1,MP 3,2024-01-18,2024,1,Kamis,PAVING 6 K300 ABU-ABU,7224,0,7224,0.0%
84,JOBMIX 1,MP 4,2024-01-18,2024,1,Kamis,PAVING 8 K300 ABU-ABU,4788,0,4788,0.0%
85,JOBMIX 1,MP 5,2024-01-18,2024,1,Kamis,PAVING SEGI ENAM 6 K300 ABU-ABU,3078,0,3078,0.0%
86,JOBMIX 1,MP 7,2024-01-18,2024,1,Kamis,PAVING 6 K300 ABU-ABU,5508,0,5508,0.0%
87,JOBMIX 1,MP 1,2024-01-19,2024,1,Jumat,PAVING 10 K400 ABU-ABU,3468,0,3468,0.0%
88,JOBMIX 1,MP 2,2024-01-19,2024,1,Jumat,PAVING 6 K300 ABU-ABU,6384,0,6384,0.0%
89,JOBMIX 1,MP 3,2024-01-19,2024,1,Jumat,PAVING 6 K300 ABU-ABU,6084,0,6084,0.0%
90,JOBMIX 1,MP 5,2024-01-19,2024,1,Jumat,PAVING SEGI ENAM 6 K300 ABU-ABU,3018,0,3018,0.0%
91,JOBMIX 1,MP 4,2024-01-19,2024,1,Jumat,PAVING 8 K300 ABU-ABU,3144,0,3144,0.0%
92,JOBMIX 1,MP 7,2024-01-19,2024,1,Jumat,PAVING 6 K300 ABU-ABU,5772,0,5772,0.0%
93,JOBMIX 1,MP 1,2024-01-20,2024,1,Sabtu,PAVING 10 K400 ABU-ABU,2904,0,2904,0.0%
94,JOBMIX 1,MP 2,2024-01-20,2024,1,Sabtu,PAVING 6 K300 ABU-ABU,4836,0,4836,0.0%
95,JOBMIX 1,MP 3,2024-01-20,2024,1,Sabtu,PAVING 6 K300 ABU-ABU,3720,0,3720,0.0%
96,JOBMIX 1,MP 5,2024-01-20,2024,1,Sabtu,PAVING SEGI ENAM 6 K300 ABU-ABU,2406,0,2406,0.0%
97,JOBMIX 1,MP 4,2024-01-20,2024,1,Sabtu,PAVING 8 K300 ABU-ABU,3840,0,3840,0.0%
98,JOBMIX 1,MP 7,2024-01-20,2024,1,Sabtu,PAVING 6 K300 ABU-ABU,2640,0,2640,0.0%
99,JOBMIX 1,MP 1,2024-01-22,2024,1,Senin,PAVING 10 K400 ABU-ABU,3780,0,3780,0.0%
100,JOBMIX 1,MP 2,2024-01-22,2024,1,Senin,PAVING 6 K300 ABU-ABU,6456,0,6456,0.0%
101,JOBMIX 1,MP 3,2024-01-22,2024,1,Senin,PAVING BELAH KETUPAT 6 K300 ABU-ABU,3060,0,3060,0.0%
102,JOBMIX 1,MP 5,2024-01-22,2024,1,Senin,PAVING SEGI ENAM 6 K300 ABU-ABU,3324,0,3324,0.0%
103,JOBMIX 1,MP 4,2024-01-22,2024,1,Senin,PAVING 8 K300 ABU-ABU,4656,0,4656,0.0%
104,JOBMIX 1,MP 1,2024-01-23,2024,1,Selasa,PAVING 10 K400 ABU-ABU,4056,0,4056,0.0%
105,JOBMIX 1,MP 2,2024-01-23,2024,1,Selasa,PAVING 6 K300 ABU-ABU,5808,0,5808,0.0%
106,JOBMIX 1,MP 3,2024-01-23,2024,1,Selasa,PAVING BELAH KETUPAT 6 K300 ABU-ABU,3606,0,3606,0.0%
107,JOBMIX 1,MP 5,2024-01-23,2024,1,Selasa,PAVING SEGI ENAM 6 K300 ABU-ABU,3642,0,3642,0.0%
108,JOBMIX 1,MP 4,2024-01-23,2024,1,Selasa,PAVING 8 K300 ABU-ABU,5796,0,5796,0.0%
109,JOBMIX 1,MP 1,2024-01-24,2024,1,Rabu,PAVING 10 K400 ABU-ABU,4068,0,4068,0.0%
110,JOBMIX 1,MP 2,2024-01-24,2024,1,Rabu,PAVING 6 K300 ABU-ABU,7248,0,7248,0.0%
111,JOBMIX 1,MP 3,2024-01-24,2024,1,Rabu,PAVING BELAH KETUPAT 6 K300 ABU-ABU,3174,0,3174,0.0%
112,JOBMIX 1,MP 4,2024-01-24,2024,1,Rabu,PAVING 8 K300 ABU-ABU,5784,0,5784,0.0%
113,JOBMIX 1,MP 5,2024-01-24,2024,1,Rabu,PAVING SEGI ENAM 6 K300 ABU-ABU,3618,0,3618,0.0%
114,JOBMIX 1,MP 1,2024-01-25,2024,1,Kamis,PAVING 10 K400 ABU-ABU,4044,0,4044,0.0%
115,JOBMIX 1,MP 2,2024-01-25,2024,1,Kamis,PAVING 6 K300 ABU-ABU,7284,0,7284,0.0%
116,JOBMIX 1,MP 3,2024-01-25,2024,1,Kamis,PAVING BELAH KETUPAT 6 K300 ABU-ABU,3612,0,3612,0.0%
117,JOBMIX 1,MP 6,2024-01-25,2024,1,Kamis,KANSTIN 421 K300 ABU-ABU,1092,0,1092,0.0%
118,JOBMIX 1,MP 5,2024-01-25,2024,1,Kamis,PAVING SEGI ENAM 6 K300 ABU-ABU,3606,0,3606,0.0%
119,JOBMIX 1,MP 4,2024-01-25,2024,1,Kamis,PAVING 8 K300 ABU-ABU,5796,0,5796,0.0%
120,JOBMIX 1,MP 4,2024-01-26,2024,1,Jumat,PAVING 8 K300 ABU-ABU,4848,0,4848,0.0%
121,JOBMIX 1,MP 5,2024-01-26,2024,1,Jumat,PAVING SEGI ENAM 6 K300 ABU-ABU,2802,0,2802,0.0%
122,JOBMIX 1,MP 6,2024-01-26,2024,1,Jumat,KANSTIN 421 K300 ABU-ABU,900,0,900,0.0%
123,JOBMIX 1,MP 3,2024-01-26,2024,1,Jumat,PAVING BELAH KETUPAT 6 K300 ABU-ABU,3042,0,3042,0.0%
124,JOBMIX 1,MP 2,2024-01-26,2024,1,Jumat,PAVING 6 K300 ABU-ABU,6072,0,6072,0.0%
125,JOBMIX 1,MP 1,2024-01-26,2024,1,Jumat,PAVING 10 K400 ABU-ABU,3384,0,3384,0.0%
126,JOBMIX 1,MP 1,2024-01-27,2024,1,Sabtu,PAVING 10 K400 ABU-ABU,2688,0,2688,0.0%
127,JOBMIX 1,MP 6,2024-01-27,2024,1,Sabtu,PAVING 6 K300 ABU-ABU,4884,0,4884,0.0%
128,JOBMIX 1,MP 3,2024-01-27,2024,1,Sabtu,PAVING BELAH KETUPAT 6 K300 ABU-ABU,2448,0,2448,0.0%
129,JOBMIX 1,MP 6,2024-01-27,2024,1,Sabtu,KANSTIN 421 K300 ABU-ABU,720,0,720,0.0%
130,JOBMIX 1,MP 5,2024-01-27,2024,1,Sabtu,PAVING SEGI ENAM 6 K300 ABU-ABU,2418,0,2418,0.0%
131,JOBMIX 1,MP 4,2024-01-27,2024,1,Sabtu,PAVING 8 K300 ABU-ABU,3876,0,3876,0.0%
132,JOBMIX 1,MP 1,2024-01-29,2024,1,Senin,PAVING 10 K400 ABU-ABU,3528,0,3528,0.0%
133,JOBMIX 1,MP 2,2024-01-29,2024,1,Senin,PAVING 6 K300 ABU-ABU,6036,0,6036,0.0%
134,JOBMIX 1,MP 3,2024-01-29,2024,1,Senin,PAVING BELAH KETUPAT 6 K300 ABU-ABU,3030,0,3030,0.0%
135,JOBMIX 1,MP 6,2024-01-29,2024,1,Senin,KANSTIN 421 K300 ABU-ABU,930,0,930,0.0%
136,JOBMIX 1,MP 5,2024-01-29,2024,1,Senin,PAVING SEGI ENAM 6 K300 ABU-ABU,1620,0,1620,0.0%
137,JOBMIX 1,MP 7,2024-01-29,2024,1,Senin,PAVING 6 K300 ABU-ABU,2448,0,2448,0.0%
138,JOBMIX 1,MP 1,2024-01-30,2024,1,Selasa,PAVING 10 K400 ABU-ABU,4056,0,4056,0.0%
139,JOBMIX 1,MP 2,2024-01-30,2024,1,Selasa,PAVING 6 K300 ABU-ABU,7260,0,7260,0.0%
140,JOBMIX 1,MP 3,2024-01-30,2024,1,Selasa,PAVING BELAH KETUPAT 6 K300 ABU-ABU,3612,0,3612,0.0%
141,JOBMIX 1,MP 6,2024-01-30,2024,1,Selasa,KANSTIN 421 K300 ABU-ABU,1080,0,1080,0.0%
142,JOBMIX 1,MP 5,2024-01-30,2024,1,Selasa,PAVING SEGI ENAM 6 K300 ABU-ABU,3642,0,3642,0.0%
143,JOBMIX 1,MP 7,2024-01-30,2024,1,Selasa,PAVING 6 K300 ABU-ABU,5976,0,5976,0.0%
144,JOBMIX 1,MP 1,2024-01-31,2024,1,Rabu,PAVING 10 K400 ABU-ABU,4044,0,4044,0.0%
145,JOBMIX 1,MP 2,2024-01-31,2024,1,Rabu,PAVING 6 K300 ABU-ABU,6588,0,6588,0.0%
146,JOBMIX 1,MP 3,2024-01-31,2024,1,Rabu,PAVING BELAH KETUPAT 6 K300 ABU-ABU,3060,0,3060,0.0%
147,JOBMIX 1,MP 6,2024-01-31,2024,1,Rabu,KANSTIN 421 K300 ABU-ABU,1080,0,1080,0.0%
148,JOBMIX 1,MP 5,2024-01-31,2024,1,Rabu,PAVING SEGI ENAM 6 K300 ABU-ABU,3612,0,3612,0.0%
149,JOBMIX 1,MP 4,2024-01-31,2024,1,Rabu,PAVING 8 K300 ABU-ABU,5208,0,5208,0.0%
150,JOBMIX 1,MP 1,2024-02-01,2024,2,Kamis,PAVING 10 K400 ABU-ABU,3348,0,3348,0.0%
151,JOBMIX 1,MP 3,2024-02-01,2024,2,Kamis,PAVING BELAH KETUPAT 6 K300 ABU-ABU,3612,0,3612,0.0%
152,JOBMIX 1,MP 6,2024-02-01,2024,2,Kamis,KANSTIN 421 K300 ABU-ABU,1086,0,1086,0.0%
153,JOBMIX 1,MP 5,2024-02-01,2024,2,Kamis,PAVING SEGI ENAM 6 K300 ABU-ABU,3612,0,3612,0.0%
154,JOBMIX 1,MP 4,2024-02-01,2024,2,Kamis,PAVING 8 K300 ABU-ABU,5220,0,5220,0.0%
155,JOBMIX 1,MP 7,2024-02-01,2024,2,Kamis,PAVING 6 K300 ABU-ABU,5592,0,5592,0.0%
156,JOBMIX 1,MP 1,2024-02-02,2024,2,Jumat,PAVING 10 K400 ABU-ABU,3324,0,3324,0.0%
157,JOBMIX 1,MP 2,2024-02-02,2024,2,Jumat,PAVING 6 K300 ABU-ABU,4704,0,4704,0.0%
158,JOBMIX 1,MP 3,2024-02-02,2024,2,Jumat,PAVING BELAH KETUPAT 6 K300 ABU-ABU,3030,0,3030,0.0%
159,JOBMIX 1,MP 6,2024-02-02,2024,2,Jumat,KANSTIN 421 K300 ABU-ABU,900,0,900,0.0%
160,JOBMIX 1,MP 5,2024-02-02,2024,2,Jumat,PAVING SEGI ENAM 6 K300 ABU-ABU,3024,0,3024,0.0%
161,JOBMIX 1,MP 4,2024-02-02,2024,2,Jumat,PAVING 8 K300 ABU-ABU,4824,0,4824,0.0%
162,JOBMIX 1,MP 1,2024-02-03,2024,2,Sabtu,PAVING 10 K400 ABU-ABU,2424,0,2424,0.0%
163,JOBMIX 1,MP 2,2024-02-03,2024,2,Sabtu,PAVING 6 K300 ABU-ABU,4800,0,4800,0.0%
164,JOBMIX 1,MP 3,2024-02-03,2024,2,Sabtu,PAVING BELAH KETUPAT 6 K300 ABU-ABU,2412,0,2412,0.0%
165,JOBMIX 1,MP 6,2024-02-03,2024,2,Sabtu,KANSTIN 421 K300 ABU-ABU,720,0,720,0.0%
166,JOBMIX 1,MP 5,2024-02-03,2024,2,Sabtu,PAVING SEGI ENAM 6 K300 ABU-ABU,2400,0,2400,0.0%
167,JOBMIX 1,MP 4,2024-02-03,2024,2,Sabtu,PAVING 8 K300 ABU-ABU,3864,0,3864,0.0%
168,JOBMIX 1,MP 1,2024-02-05,2024,2,Senin,TU 6 ABU-ABU,1848,0,1848,0.0%
169,JOBMIX 1,MP 2,2024-02-05,2024,2,Senin,PAVING 6 K300 ABU-ABU,6012,0,6012,0.0%
170,JOBMIX 1,MP 3,2024-02-05,2024,2,Senin,PAVING BELAH KETUPAT 6 K300 ABU-ABU,3066,0,3066,0.0%
171,JOBMIX 1,MP 6,2024-02-05,2024,2,Senin,KANSTIN 421 K300 ABU-ABU,900,0,900,0.0%
172,JOBMIX 1,MP 5,2024-02-05,2024,2,Senin,PAVING SEGI ENAM 6 K300 ABU-ABU,3006,0,3006,0.0%
173,JOBMIX 1,MP 4,2024-02-05,2024,2,Senin,PAVING 8 K300 ABU-ABU,3456,0,3456,0.0%
174,JOBMIX 1,MP 7,2024-02-05,2024,2,Senin,PAVING 6 K300 ABU-ABU,1224,0,1224,0.0%
175,JOBMIX 1,MP 1,2024-02-06,2024,2,Selasa,TU 6 ABU-ABU,3486,0,3486,0.0%
176,JOBMIX 1,MP 2,2024-02-06,2024,2,Selasa,PAVING 6 K300 ABU-ABU,6828,0,6828,0.0%
177,JOBMIX 1,MP 3,2024-02-06,2024,2,Selasa,PAVING BELAH KETUPAT 6 K300 ABU-ABU,3384,0,3384,0.0%
178,JOBMIX 1,MP 6,2024-02-06,2024,2,Selasa,KANSTIN 421 K300 ABU-ABU,1080,0,1080,0.0%
179,JOBMIX 1,MP 5,2024-02-06,2024,2,Selasa,PAVING SEGI ENAM 6 K300 ABU-ABU,3618,0,3618,0.0%
180,JOBMIX 1,MP 4,2024-02-06,2024,2,Selasa,PAVING 8 K300 ABU-ABU,2856,0,2856,0.0%
181,JOBMIX 1,MP 7,2024-02-06,2024,2,Selasa,PAVING 6 K300 ABU-ABU,2508,0,2508,0.0%
182,JOBMIX 1,MP 1,2024-02-07,2024,2,Rabu,TU 6 ABU-ABU,3012,0,3012,0.0%
183,JOBMIX 1,MP 2,2024-02-07,2024,2,Rabu,PAVING 6 K300 ABU-ABU,5400,0,5400,0.0%
184,JOBMIX 1,MP 3,2024-02-07,2024,2,Rabu,PAVING BELAH KETUPAT 6 K300 ABU-ABU,3030,0,3030,0.0%
185,JOBMIX 1,MP 6,2024-02-07,2024,2,Rabu,KANSTIN 421 K300 ABU-ABU,954,0,954,0.0%
186,JOBMIX 1,MP 5,2024-02-07,2024,2,Rabu,PAVING SEGI ENAM 6 K300 ABU-ABU,3366,0,3366,0.0%
187,JOBMIX 1,MP 7,2024-02-07,2024,2,Rabu,PAVING 6 K300 ABU-ABU,3612,0,3612,0.0%
188,JOBMIX 1,MP 1,2024-02-09,2024,2,Jumat,TU 6 ABU-ABU,3036,0,3036,0.0%
189,JOBMIX 1,MP 2,2024-02-09,2024,2,Jumat,PAVING 6 K300 ABU-ABU,4776,0,4776,0.0%
190,JOBMIX 1,MP 3,2024-02-09,2024,2,Jumat,PAVING BELAH KETUPAT 6 K300 ABU-ABU,2412,0,2412,0.0%
191,JOBMIX 1,MP 6,2024-02-09,2024,2,Jumat,KANSTIN 421 K300 ABU-ABU,900,0,900,0.0%
192,JOBMIX 1,MP 5,2024-02-09,2024,2,Jumat,PAVING SEGI ENAM 6 K300 ABU-ABU,3006,0,3006,0.0%
193,JOBMIX 1,MP 7,2024-02-09,2024,2,Jumat,PAVING 6 K300 ABU-ABU,4716,0,4716,0.0%
194,JOBMIX 1,MP 1,2024-02-12,2024,2,Senin,TU 6 ABU-ABU,2982,0,2982,0.0%
195,JOBMIX 1,MP 2,2024-02-12,2024,2,Senin,PAVING 6 K300 ABU-ABU,4800,0,4800,0.0%
196,JOBMIX 1,MP 3,2024-02-12,2024,2,Senin,PAVING BELAH KETUPAT 6 K300 ABU-ABU,1644,0,1644,0.0%
197,JOBMIX 1,MP 6,2024-02-12,2024,2,Senin,KANSTIN 421 K300 ABU-ABU,900,0,900,0.0%
198,JOBMIX 1,MP 5,2024-02-12,2024,2,Senin,PAVING SEGI ENAM 6 K300 ABU-ABU,3012,0,3012,0.0%
199,JOBMIX 1,MP 7,2024-02-12,2024,2,Senin,PAVING 6 K300 ABU-ABU,4620,0,4620,0.0%
200,JOBMIX 1,MP 1,2024-02-13,2024,2,Selasa,TU 6 ABU-ABU,2742,0,2742,0.0%
201,JOBMIX 1,MP 3,2024-02-13,2024,2,Selasa,PAVING BELAH KETUPAT 6 K300 ABU-ABU,3012,0,3012,0.0%
202,JOBMIX 1,MP 6,2024-02-13,2024,2,Selasa,KANSTIN 421 K300 ABU-ABU,900,0,900,0.0%
203,JOBMIX 1,MP 5,2024-02-13,2024,2,Selasa,PAVING SEGI ENAM 6 K300 ABU-ABU,1944,0,1944,0.0%
204,JOBMIX 1,MP 4,2024-02-13,2024,2,Selasa,PAVING 8 K300 ABU-ABU,3840,0,3840,0.0%
205,JOBMIX 1,MP 7,2024-02-13,2024,2,Selasa,PAVING 6 K300 ABU-ABU,6012,0,6012,0.0%
206,JOBMIX 1,MP 1,2024-02-15,2024,2,Kamis,TU 6 ABU-ABU,3606,0,3606,0.0%
207,JOBMIX 1,MP 3,2024-02-15,2024,2,Kamis,PAVING BELAH KETUPAT 6 K300 ABU-ABU,3612,0,3612,0.0%
208,JOBMIX 1,MP 6,2024-02-15,2024,2,Kamis,KANSTIN 421 K300 ABU-ABU,1080,0,1080,0.0%
209,JOBMIX 1,MP 4,2024-02-15,2024,2,Kamis,PAVING 8 K300 ABU-ABU,1296,0,1296,0.0%
